outlier,country,country_code,region,income_group,year,global_index,GOING PLACES,passport_as_man,travel_abroad_as_man,travel_outside_home_as_man,choose_place_to_live_as_man,STARTING A JOB,get_job_as_man,gender_discrimination_law,sexual_harassment_law,penal_civil_pains_sexual_harassment,GETTING PAID,equal_work_remuneration_law,night_hours_as_man,dangerous_arduous_morallyinappropiate_jobs_as_man,same_industries_as_man,GETTING MARRIED,no_law_obedience_to_husband,head_of_household_as_man,domestic_violence_legislation,divorce_judgment_as_man,remarry_as_man,HAVING_CHILDREN,14weeks_paid_leave,govern_paid_ifnot_available,paid_paternity_leave,paid_parental_leave,forbidden_dismiss_pregnant,RUNNING BUSINESS,sign_contract_as_man,register_business_as_man,open_bankaccount_as_man,law_credits_no_gender_discrimination,MANAGING ASSETS,married_couple_same_equal_ownership,sons_daughter_equalfor_inheritance,suviving_spuoses_equal_inheritance,married_couple_equal_administrative_authority,valuation_nonmonetary_contributions,GETTING A PENSION,fullpension_retire_same_ages_as_man,partialpension_retire_same_ages_as_man,mandatory_retirement_age_equal,pension_periods_childcare,is_outlier
NA,NA,SWE,OECD,High income,2012,96.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,SWE,OECD,High income,2013,96.88,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,SWE,OECD,High income,2014,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,SWE,OECD,High income,2015,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,SWE,OECD,High income,2016,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,SWE,OECD,High income,2017,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,SWE,OECD,High income,2018,100,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,CHE,OECD,High income,2009,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2010,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2011,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2012,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2013,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2014,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2015,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2016,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2017,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,CHE,OECD,High income,2018,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2009,28.75,25,Yes,No,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2010,28.75,25,Yes,No,No,No,0,No,No,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2011,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2012,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2013,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2014,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2015,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2016,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2017,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,SYR,Middle East & North Africa,Lower middle income,2018,34.38,25,Yes,No,No,No,25,No,Yes,No,No,0,No,No,No,No,40,Yes,Yes,No,No,No,20,Yes,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,50,No,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2009,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2010,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2011,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2012,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2013,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2014,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2015,91.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2016,91.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2017,91.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TWN,East Asia & Pacific,High income,2018,91.25,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2009,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2010,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2011,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2012,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2013,76.25,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,80,Yes,Yes,No,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2014,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2015,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2016,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2017,78.75,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,Yes,No,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TJK,Europe & Central Asia,Lower middle income,2018,81.88,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2009,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2010,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2011,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2012,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2013,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2014,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2015,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2016,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2017,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,TZA,Sub-Saharan Africa,Low income,2018,84.38,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,Yes,No,No,Yes,Yes,100,Yes,Yes,Yes,Yes,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2009,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2010,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2011,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2012,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2013,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2014,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2015,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2016,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2017,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,THA,East Asia & Pacific,Upper middle income,2018,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2009,67.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2010,67.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2011,67.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,20,Yes,No,No,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2012,70,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,40,Yes,No,Yes,No,No,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2013,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2014,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2015,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2016,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2017,77.5,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,40,No,No,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TLS,East Asia & Pacific,Lower middle income,2018,80,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,NA
NA,NA,TGO,Sub-Saharan Africa,Low income,2009,70.63,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,40,Yes,No,No,Yes,No,60,Yes,No,Yes,No,Yes,75,Yes,Yes,Yes,No,40,No,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,NA
